series,repeat_index,evaluation,best_error
gpt_simulation,1,18,45.393061160303155
gpt_simulation,1,19,45.393061160303155
gpt_simulation,1,20,45.393061160303155
gpt_simulation,1,21,45.393061160303155
gpt_simulation,1,22,45.393061160303155
gpt_simulation,1,23,45.393061160303155
gpt_simulation,1,24,45.393061160303155
gpt_simulation,1,25,45.393061160303155
gpt_simulation,1,26,45.393061160303155
gpt_simulation,1,27,45.393061160303155
gpt_simulation,1,28,45.393061160303155
gpt_simulation,1,29,45.393061160303155
gpt_simulation,1,30,45.393061160303155
gpt_simulation,1,31,45.393061160303155
gpt_simulation,1,32,45.393061160303155
gpt_simulation,1,33,45.393061160303155
gpt_simulation,1,34,45.393061160303155
gpt_simulation,1,35,45.393061160303155
gpt_simulation,1,36,45.393061160303155
gpt_simulation,1,37,45.393061160303155
gpt_simulation,1,38,45.393061160303155
gpt_simulation,1,39,45.393061160303155
gpt_simulation,1,40,45.393061160303155
gpt_simulation,1,41,45.393061160303155
gpt_simulation,1,42,45.393061160303155
gpt_simulation,1,43,45.393061160303155
gpt_simulation,1,44,45.393061160303155
gpt_simulation,1,45,45.393061160303155
gpt_simulation,1,46,45.393061160303155
gpt_simulation,1,47,45.393061160303155
gpt_simulation,1,48,45.393061160303155
gpt_simulation,1,49,45.393061160303155
gpt_simulation,1,50,45.393061160303155
gpt_simulation,1,51,45.393061160303155
gpt_simulation,1,52,45.393061160303155
gpt_simulation,1,53,45.393061160303155
gpt_simulation,1,54,45.393061160303155
gpt_simulation,1,55,45.393061160303155
gpt_simulation,1,56,45.393061160303155
gpt_simulation,1,57,45.393061160303155
gpt_simulation,1,58,45.393061160303155
gpt_simulation,1,59,45.393061160303155
gpt_simulation,1,60,45.393061160303155
gpt_simulation,2,0,2065.8866559969624
gpt_simulation,2,1,2065.8866559969624
gpt_simulation,2,2,2065.8866559969624
gpt_simulation,2,3,2065.8866559969624
gpt_simulation,2,4,1993.8358845821997
gpt_simulation,2,5,1993.8358845821997
gpt_simulation,2,6,1896.9234362164698
gpt_simulation,2,7,1768.9095709388014
gpt_simulation,2,8,1765.949205516591
gpt_simulation,2,9,1595.175972397252
gpt_simulation,2,10,1335.8957679704943
gpt_simulation,2,11,860.5052108343766
gpt_simulation,2,12,860.5052108343766
gpt_simulation,2,13,651.865327733365
gpt_simulation,2,14,474.69998464864324
gpt_simulation,2,15,383.2841079264895
gpt_simulation,2,16,376.27977578030215
gpt_simulation,2,17,376.27977578030215
gpt_simulation,2,18,136.77873255365472
gpt_simulation,2,19,136.77873255365472
gpt_simulation,2,20,44.691168186801384
gpt_simulation,2,21,44.691168186801384
gpt_simulation,2,22,44.691168186801384
gpt_simulation,2,23,44.691168186801384
gpt_simulation,2,24,44.691168186801384
gpt_simulation,2,25,44.691168186801384
gpt_simulation,2,26,44.691168186801384
gpt_simulation,2,27,44.691168186801384
gpt_simulation,2,28,44.691168186801384
gpt_simulation,2,29,44.691168186801384
gpt_simulation,2,30,44.691168186801384
gpt_simulation,2,31,44.691168186801384
gpt_simulation,2,32,44.691168186801384
gpt_simulation,2,33,44.691168186801384
gpt_simulation,2,34,44.691168186801384
gpt_simulation,2,35,44.691168186801384
gpt_simulation,2,36,44.691168186801384
gpt_simulation,2,37,44.691168186801384
gpt_simulation,2,38,44.691168186801384
gpt_simulation,2,39,44.691168186801384
gpt_simulation,2,40,44.691168186801384
gpt_simulation,2,41,44.691168186801384
gpt_simulation,2,42,44.691168186801384
gpt_simulation,2,43,44.691168186801384
gpt_simulation,2,44,44.691168186801384
gpt_simulation,2,45,44.691168186801384
gpt_simulation,2,46,44.691168186801384
gpt_simulation,2,47,44.691168186801384
gpt_simulation,2,48,44.691168186801384
gpt_simulation,2,49,44.691168186801384
gpt_simulation,2,50,44.691168186801384
gpt_simulation,2,51,44.691168186801384
gpt_simulation,2,52,44.691168186801384
gpt_simulation,2,53,44.691168186801384
gpt_simulation,2,54,44.691168186801384
gpt_simulation,2,55,44.691168186801384
gpt_simulation,2,56,44.691168186801384
gpt_simulation,2,57,44.691168186801384
gpt_simulation,2,58,44.691168186801384
gpt_simulation,2,59,44.691168186801384
gpt_simulation,2,60,44.691168186801384
gpt_simulation,3,0,2306.358741112777
gpt_simulation,3,1,2085.51699669169
gpt_simulation,3,2,1722.9739655725637
gpt_simulation,3,3,1722.9739655725637
gpt_simulation,3,4,1425.1910266509024
gpt_simulation,3,5,1317.2587483557068
gpt_simulation,3,6,1317.2587483557068
gpt_simulation,3,7,897.6291848199044
gpt_simulation,3,8,897.6291848199044
gpt_simulation,3,9,732.4472834401643
gpt_simulation,3,10,276.1114515950881
gpt_simulation,3,11,276.1114515950881
gpt_simulation,3,12,276.1114515950881
gpt_simulation,3,13,276.1114515950881
gpt_simulation,3,14,253.05285287416388
gpt_simulation,3,15,253.05285287416388
gpt_simulation,3,16,253.05285287416388
gpt_simulation,3,17,48.30452212060949
gpt_simulation,3,18,48.30452212060949
gpt_simulation,3,19,48.30452212060949
gpt_simulation,3,20,48.30452212060949
gpt_simulation,3,21,48.30452212060949
gpt_simulation,3,22,48.30452212060949
gpt_simulation,3,23,48.30452212060949
gpt_simulation,3,24,48.30452212060949
gpt_simulation,3,25,48.30452212060949
gpt_simulation,3,26,48.30452212060949
gpt_simulation,3,27,48.30452212060949
gpt_simulation,3,28,48.30452212060949
gpt_simulation,3,29,48.30452212060949
gpt_simulation,3,30,48.30452212060949
gpt_simulation,3,31,48.30452212060949
gpt_simulation,3,32,48.30452212060949
gpt_simulation,3,33,48.30452212060949
gpt_simulation,3,34,48.30452212060949
gpt_simulation,3,35,48.30452212060949
gpt_simulation,3,36,48.30452212060949
gpt_simulation,3,37,48.30452212060949
gpt_simulation,3,38,48.30452212060949
gpt_simulation,3,39,48.30452212060949
gpt_simulation,3,40,48.30452212060949
gpt_simulation,3,41,48.30452212060949
gpt_simulation,3,42,48.30452212060949
gpt_simulation,3,43,48.30452212060949
gpt_simulation,3,44,48.30452212060949
gpt_simulation,3,45,48.30452212060949
gpt_simulation,3,46,48.30452212060949
gpt_simulation,3,47,48.30452212060949
gpt_simulation,3,48,48.30452212060949
gpt_simulation,3,49,48.30452212060949
gpt_simulation,3,50,48.30452212060949
gpt_simulation,3,51,48.30452212060949
gpt_simulation,3,52,48.30452212060949
gpt_simulation,3,53,48.30452212060949
gpt_simulation,3,54,48.30452212060949
gpt_simulation,3,55,48.30452212060949
gpt_simulation,3,56,48.30452212060949
gpt_simulation,3,57,48.30452212060949
gpt_simulation,3,58,48.30452212060949
gpt_simulation,3,59,48.30452212060949
gpt_simulation,3,60,48.30452212060949
gpt_simulation,4,0,2507.393573586757
gpt_simulation,4,1,2092.573233636348
gpt_simulation,4,2,1916.3093547713045
gpt_simulation,4,3,1758.460098328772
gpt_simulation,4,4,1527.064790897432
gpt_simulation,4,5,1203.2939938410634
gpt_simulation,4,6,1203.2939938410634
gpt_simulation,4,7,1203.2939938410634
gpt_simulation,4,8,1203.2939938410634
gpt_simulation,4,9,841.6769889647878
gpt_simulation,4,10,715.1903414859225
gpt_simulation,4,11,715.1903414859225
gpt_simulation,4,12,505.5477748899215
gpt_simulation,4,13,413.2633585524711
gpt_simulation,4,14,302.44887060682635
gpt_simulation,4,15,191.9836707966801
gpt_simulation,4,16,191.9836707966801
gpt_simulation,4,17,80.49558866573793
gpt_simulation,4,18,80.49558866573793
gpt_simulation,4,19,80.49558866573793
gpt_simulation,4,20,80.49558866573793
gpt_simulation,4,21,80.49558866573793
gpt_simulation,4,22,80.49558866573793
gpt_simulation,4,23,80.49558866573793
gpt_simulation,4,24,80.49558866573793
gpt_simulation,4,25,80.49558866573793
gpt_simulation,4,26,80.49558866573793
gpt_simulation,4,27,80.49558866573793
gpt_simulation,4,28,80.49558866573793
gpt_simulation,4,29,80.49558866573793
gpt_simulation,4,30,80.49558866573793
gpt_simulation,4,31,80.49558866573793
gpt_simulation,4,32,80.49558866573793
gpt_simulation,4,33,80.49558866573793
gpt_simulation,4,34,80.49558866573793
gpt_simulation,4,35,80.49558866573793
gpt_simulation,4,36,80.49558866573793
gpt_simulation,4,37,80.49558866573793
gpt_simulation,4,38,80.49558866573793
gpt_simulation,4,39,80.49558866573793
gpt_simulation,4,40,80.49558866573793
gpt_simulation,4,41,80.49558866573793
gpt_simulation,4,42,80.49558866573793
gpt_simulation,4,43,80.49558866573793
gpt_simulation,4,44,80.49558866573793
gpt_simulation,4,45,80.49558866573793
gpt_simulation,4,46,80.49558866573793
gpt_simulation,4,47,80.49558866573793
gpt_simulation,4,48,80.49558866573793
gpt_simulation,4,49,80.49558866573793
gpt_simulation,4,50,80.49558866573793
gpt_simulation,4,51,80.49558866573793
gpt_simulation,4,52,80.49558866573793
gpt_simulation,4,53,80.49558866573793
gpt_simulation,4,54,80.49558866573793
gpt_simulation,4,55,80.49558866573793
gpt_simulation,4,56,80.49558866573793
gpt_simulation,4,57,80.49558866573793
gpt_simulation,4,58,80.49558866573793
gpt_simulation,4,59,80.49558866573793
gpt_simulation,4,60,80.49558866573793
gpt_simulation,5,0,1452.2229369007928
gpt_simulation,5,1,1452.2229369007928
gpt_simulation,5,2,1347.3896328556452
gpt_simulation,5,3,1347.3896328556452
gpt_simulation,5,4,1088.3303278746257
gpt_simulation,5,5,1088.3303278746257
gpt_simulation,5,6,968.6283705465343
gpt_simulation,5,7,934.2169528041936
gpt_simulation,5,8,929.109120920282
gpt_simulation,5,9,929.109120920282
gpt_simulation,5,10,492.6048275566435
gpt_simulation,5,11,492.6048275566435
gpt_simulation,5,12,383.8831897328023
gpt_simulation,5,13,383.8831897328023
gpt_simulation,5,14,383.8831897328023
gpt_simulation,5,15,383.8831897328023
gpt_simulation,5,16,383.8831897328023
gpt_simulation,5,17,383.8831897328023
gpt_simulation,5,18,48.74833474983025
gpt_simulation,5,19,48.74833474983025
gpt_simulation,5,20,48.74833474983025
gpt_simulation,5,21,48.74833474983025
gpt_simulation,5,22,48.74833474983025
gpt_simulation,5,23,48.74833474983025
gpt_simulation,5,24,48.74833474983025
gpt_simulation,5,25,48.74833474983025
gpt_simulation,5,26,48.74833474983025
gpt_simulation,5,27,48.74833474983025
gpt_simulation,5,28,48.74833474983025
gpt_simulation,5,29,48.74833474983025
gpt_simulation,5,30,48.74833474983025
gpt_simulation,5,31,48.74833474983025
gpt_simulation,5,32,48.74833474983025
gpt_simulation,5,33,48.74833474983025
gpt_simulation,5,34,48.74833474983025
gpt_simulation,5,35,48.74833474983025
gpt_simulation,5,36,48.74833474983025
gpt_simulation,5,37,48.74833474983025
gpt_simulation,5,38,48.74833474983025
gpt_simulation,5,39,48.74833474983025
gpt_simulation,5,40,48.74833474983025
gpt_simulation,5,41,48.74833474983025
gpt_simulation,5,42,48.74833474983025
gpt_simulation,5,43,48.74833474983025
gpt_simulation,5,44,48.74833474983025
gpt_simulation,5,45,48.74833474983025
gpt_simulation,5,46,48.74833474983025
gpt_simulation,5,47,48.74833474983025
gpt_simulation,5,48,48.74833474983025
gpt_simulation,5,49,48.74833474983025
gpt_simulation,5,50,48.74833474983025
gpt_simulation,5,51,48.74833474983025
gpt_simulation,5,52,48.74833474983025
gpt_simulation,5,53,48.74833474983025
gpt_simulation,5,54,48.74833474983025
gpt_simulation,5,55,48.74833474983025
gpt_simulation,5,56,48.74833474983025
gpt_simulation,5,57,48.74833474983025
gpt_simulation,5,58,48.74833474983025
gpt_simulation,5,59,48.74833474983025
gpt_simulation,5,60,48.74833474983025
gpt_simulation,6,0,2154.193503344241
gpt_simulation,6,1,2154.193503344241
gpt_simulation,6,2,1936.9023662070404
gpt_simulation,6,3,1729.3009394314117
gpt_simulation,6,4,1729.3009394314117
gpt_simulation,6,5,1619.434457772741
gpt_simulation,6,6,1400.6370048509166
gpt_simulation,6,7,1010.0628264143384
gpt_simulation,6,8,807.2691552286025
gpt_simulation,6,9,793.1162646763036
gpt_simulation,6,10,664.0506212604747
gpt_simulation,6,11,430.7946486574789
gpt_simulation,6,12,212.95367716396137
gpt_simulation,6,13,147.16148445423391
gpt_simulation,6,14,142.7413025540726
gpt_simulation,6,15,77.94868118244607
gpt_simulation,6,16,18.537089523643075
gpt_simulation,6,17,18.537089523643075
gpt_simulation,6,18,18.537089523643075
gpt_simulation,6,19,18.537089523643075
gpt_simulation,6,20,18.537089523643075
gpt_simulation,6,21,18.537089523643075
gpt_simulation,6,22,18.537089523643075
gpt_simulation,6,23,18.537089523643075
gpt_simulation,6,24,18.537089523643075
gpt_simulation,6,25,18.537089523643075
gpt_simulation,6,26,18.537089523643075
gpt_simulation,6,27,18.537089523643075
gpt_simulation,6,28,18.537089523643075
gpt_simulation,6,29,18.537089523643075
gpt_simulation,6,30,18.537089523643075
gpt_simulation,6,31,18.537089523643075
gpt_simulation,6,32,18.537089523643075
gpt_simulation,6,33,18.537089523643075
gpt_simulation,6,34,18.537089523643075
gpt_simulation,6,35,18.537089523643075
gpt_simulation,6,36,18.537089523643075
gpt_simulation,6,37,18.537089523643075
gpt_simulation,6,38,18.537089523643075
gpt_simulation,6,39,18.537089523643075
gpt_simulation,6,40,18.537089523643075
gpt_simulation,6,41,18.537089523643075
gpt_simulation,6,42,18.537089523643075
gpt_simulation,6,43,18.537089523643075
gpt_simulation,6,44,18.537089523643075
gpt_simulation,6,45,18.537089523643075
gpt_simulation,6,46,18.537089523643075
gpt_simulation,6,47,18.537089523643075
gpt_simulation,6,48,18.537089523643075
gpt_simulation,6,49,18.537089523643075
gpt_simulation,6,50,18.537089523643075
gpt_simulation,6,51,18.537089523643075
gpt_simulation,6,52,18.537089523643075
gpt_simulation,6,53,18.537089523643075
gpt_simulation,6,54,18.537089523643075
gpt_simulation,6,55,18.537089523643075
gpt_simulation,6,56,18.537089523643075
gpt_simulation,6,57,18.537089523643075
gpt_simulation,6,58,18.537089523643075
gpt_simulation,6,59,18.537089523643075
gpt_simulation,6,60,18.537089523643075
gpt_simulation,7,0,1179.1129084673817
gpt_simulation,7,1,1064.4868264228626
gpt_simulation,7,2,953.6901951942081
gpt_simulation,7,3,785.6096127455643
gpt_simulation,7,4,771.1480328646899
gpt_simulation,7,5,721.5069358198418
gpt_simulation,7,6,643.3035224504889
gpt_simulation,7,7,643.3035224504889
gpt_simulation,7,8,549.3894341985832
gpt_simulation,7,9,430.28761967920565
gpt_simulation,7,10,375.37897993956926
gpt_simulation,7,11,255.4987424140375
gpt_simulation,7,12,20.56959734826419
gpt_simulation,7,13,20.56959734826419
gpt_simulation,7,14,20.56959734826419
gpt_simulation,7,15,20.56959734826419
gpt_simulation,7,16,20.56959734826419
gpt_simulation,7,17,20.56959734826419
gpt_simulation,7,18,20.56959734826419
gpt_simulation,7,19,20.56959734826419
gpt_simulation,7,20,20.56959734826419
gpt_simulation,7,21,20.56959734826419
gpt_simulation,7,22,20.56959734826419
gpt_simulation,7,23,20.56959734826419
gpt_simulation,7,24,20.56959734826419
gpt_simulation,7,25,20.56959734826419
gpt_simulation,7,26,20.56959734826419
gpt_simulation,7,27,20.56959734826419
gpt_simulation,7,28,20.56959734826419
gpt_simulation,7,29,20.56959734826419
gpt_simulation,7,30,20.56959734826419
gpt_simulation,7,31,20.56959734826419
gpt_simulation,7,32,20.56959734826419
gpt_simulation,7,33,20.56959734826419
gpt_simulation,7,34,20.56959734826419
gpt_simulation,7,35,20.56959734826419
gpt_simulation,7,36,20.56959734826419
gpt_simulation,7,37,20.56959734826419
gpt_simulation,7,38,20.56959734826419
gpt_simulation,7,39,20.56959734826419
gpt_simulation,7,40,20.56959734826419
gpt_simulation,7,41,20.56959734826419
gpt_simulation,7,42,20.56959734826419
gpt_simulation,7,43,20.56959734826419
gpt_simulation,7,44,20.56959734826419
gpt_simulation,7,45,20.56959734826419
gpt_simulation,7,46,20.56959734826419
gpt_simulation,7,47,20.56959734826419
gpt_simulation,7,48,20.56959734826419
gpt_simulation,7,49,20.56959734826419
gpt_simulation,7,50,20.56959734826419
gpt_simulation,7,51,20.56959734826419
gpt_simulation,7,52,20.56959734826419
gpt_simulation,7,53,20.56959734826419
gpt_simulation,7,54,20.56959734826419
gpt_simulation,7,55,20.56959734826419
gpt_simulation,7,56,20.56959734826419
gpt_simulation,7,57,20.56959734826419
gpt_simulation,7,58,20.56959734826419
gpt_simulation,7,59,20.56959734826419
gpt_simulation,7,60,20.56959734826419
gpt_simulation,8,0,2150.9860724829005
gpt_simulation,8,1,1958.866713034403
gpt_simulation,8,2,1795.7818624179677
gpt_simulation,8,3,1795.7818624179677
gpt_simulation,8,4,1620.9031511897624
gpt_simulation,8,5,1419.6656891075625
gpt_simulation,8,6,1214.589523512427
gpt_simulation,8,7,1094.601301370217
gpt_simulation,8,8,860.7109073463178
gpt_simulation,8,9,281.6610370818732
gpt_simulation,8,10,281.6610370818732
gpt_simulation,8,11,281.6610370818732
gpt_simulation,8,12,281.6610370818732
gpt_simulation,8,13,35.90074479352428
gpt_simulation,8,14,35.90074479352428
gpt_simulation,8,15,35.90074479352428
gpt_simulation,8,16,35.90074479352428
gpt_simulation,8,17,35.90074479352428
gpt_simulation,8,18,35.90074479352428
gpt_simulation,8,19,35.90074479352428
gpt_simulation,8,20,35.90074479352428
gpt_simulation,8,21,35.90074479352428
gpt_simulation,8,22,35.90074479352428
gpt_simulation,8,23,35.90074479352428
gpt_simulation,8,24,35.90074479352428
gpt_simulation,8,25,35.90074479352428
gpt_simulation,8,26,35.90074479352428
gpt_simulation,8,27,35.90074479352428
gpt_simulation,8,28,35.90074479352428
gpt_simulation,8,29,35.90074479352428
gpt_simulation,8,30,35.90074479352428
gpt_simulation,8,31,35.90074479352428
gpt_simulation,8,32,35.90074479352428
gpt_simulation,8,33,35.90074479352428
gpt_simulation,8,34,35.90074479352428
gpt_simulation,8,35,35.90074479352428
gpt_simulation,8,36,35.90074479352428
gpt_simulation,8,37,35.90074479352428
gpt_simulation,8,38,35.90074479352428
gpt_simulation,8,39,35.90074479352428
gpt_simulation,8,40,35.90074479352428
gpt_simulation,8,41,35.90074479352428
gpt_simulation,8,42,35.90074479352428
gpt_simulation,8,43,35.90074479352428
gpt_simulation,8,44,35.90074479352428
gpt_simulation,8,45,35.90074479352428
gpt_simulation,8,46,35.90074479352428
gpt_simulation,8,47,35.90074479352428
gpt_simulation,8,48,35.90074479352428
gpt_simulation,8,49,35.90074479352428
gpt_simulation,8,50,35.90074479352428
gpt_simulation,8,51,35.90074479352428
gpt_simulation,8,52,35.90074479352428
gpt_simulation,8,53,35.90074479352428
gpt_simulation,8,54,35.90074479352428
gpt_simulation,8,55,35.90074479352428
gpt_simulation,8,56,35.90074479352428
gpt_simulation,8,57,35.90074479352428
gpt_simulation,8,58,35.90074479352428
gpt_simulation,8,59,35.90074479352428
gpt_simulation,8,60,35.90074479352428
gpt_simulation,9,0,1175.1531046469036
gpt_simulation,9,1,1175.1531046469036
gpt_simulation,9,2,1104.4488062528558
gpt_simulation,9,3,1104.4488062528558
gpt_simulation,9,4,1006.3749380010279
gpt_simulation,9,5,888.7060459055094
gpt_simulation,9,6,643.6498467826157
gpt_simulation,9,7,643.6498467826157
gpt_simulation,9,8,476.3955625673931
gpt_simulation,9,9,424.35273479364287
gpt_simulation,9,10,424.35273479364287
gpt_simulation,9,11,418.0525184478558
gpt_simulation,9,12,304.32002354128184
gpt_simulation,9,13,245.15335174947668
gpt_simulation,9,14,218.21291680050123
gpt_simulation,9,15,218.21291680050123
gpt_simulation,9,16,43.813568429277886
gpt_simulation,9,17,43.813568429277886
gpt_simulation,9,18,43.813568429277886
gpt_simulation,9,19,43.813568429277886
gpt_simulation,9,20,43.813568429277886
gpt_simulation,9,21,43.813568429277886
gpt_simulation,9,22,43.813568429277886
gpt_simulation,9,23,43.813568429277886
gpt_simulation,9,24,43.813568429277886
gpt_simulation,9,25,43.813568429277886
gpt_simulation,9,26,43.813568429277886
gpt_simulation,9,27,43.813568429277886
gpt_simulation,9,28,43.813568429277886
gpt_simulation,9,29,43.813568429277886
gpt_simulation,9,30,43.813568429277886
gpt_simulation,9,31,43.813568429277886
gpt_simulation,9,32,43.813568429277886
gpt_simulation,9,33,43.813568429277886
gpt_simulation,9,34,43.813568429277886
gpt_simulation,9,35,43.813568429277886
gpt_simulation,9,36,43.813568429277886
gpt_simulation,9,37,43.813568429277886
gpt_simulation,9,38,43.813568429277886
gpt_simulation,9,39,43.813568429277886
gpt_simulation,9,40,43.813568429277886
gpt_simulation,9,41,43.813568429277886
gpt_simulation,9,42,43.813568429277886
gpt_simulation,9,43,43.813568429277886
gpt_simulation,9,44,43.813568429277886
gpt_simulation,9,45,43.813568429277886
gpt_simulation,9,46,43.813568429277886
gpt_simulation,9,47,43.813568429277886
gpt_simulation,9,48,43.813568429277886
gpt_simulation,9,49,43.813568429277886
gpt_simulation,9,50,43.813568429277886
gpt_simulation,9,51,43.813568429277886
gpt_simulation,9,52,43.813568429277886
gpt_simulation,9,53,43.813568429277886
gpt_simulation,9,54,43.813568429277886
gpt_simulation,9,55,43.813568429277886
gpt_simulation,9,56,43.813568429277886
gpt_simulation,9,57,43.813568429277886
gpt_simulation,9,58,43.813568429277886
gpt_simulation,9,59,43.813568429277886
gpt_simulation,9,60,43.813568429277886
gpt_laboratory,0,0,1620.7150559954848
gpt_laboratory,0,1,1620.7150559954848
gpt_laboratory,0,2,1456.268844090538
gpt_laboratory,0,3,1275.4217524679257
gpt_laboratory,0,4,1151.0317509723984
gpt_laboratory,0,5,974.9190826123347
gpt_laboratory,0,6,872.2450696091398
gpt_laboratory,0,7,872.2450696091398
gpt_laboratory,0,8,152.83130494208973
gpt_laboratory,0,9,152.83130494208973
gpt_laboratory,0,10,152.83130494208973
gpt_laboratory,0,11,152.83130494208973
gpt_laboratory,0,12,36.09544336238291
gpt_laboratory,0,13,36.09544336238291
gpt_laboratory,0,14,36.09544336238291
gpt_laboratory,0,15,36.09544336238291
gpt_laboratory,0,16,36.09544336238291
gpt_laboratory,0,17,36.09544336238291
gpt_laboratory,0,18,36.09544336238291
gpt_laboratory,0,19,36.09544336238291
gpt_laboratory,0,20,36.09544336238291
gpt_laboratory,0,21,36.09544336238291
gpt_laboratory,0,22,36.09544336238291
gpt_laboratory,0,23,36.09544336238291
gpt_laboratory,0,24,36.09544336238291
gpt_laboratory,0,25,36.09544336238291
gpt_laboratory,0,26,36.09544336238291
gpt_laboratory,0,27,36.09544336238291
gpt_laboratory,0,28,36.09544336238291
gpt_laboratory,0,29,36.09544336238291
gpt_laboratory,0,30,36.09544336238291
gpt_laboratory,0,31,36.09544336238291
gpt_laboratory,0,32,36.09544336238291
gpt_laboratory,0,33,36.09544336238291
gpt_laboratory,0,34,36.09544336238291
gpt_laboratory,0,35,36.09544336238291
gpt_laboratory,0,36,36.09544336238291
gpt_laboratory,0,37,36.09544336238291
gpt_laboratory,0,38,36.09544336238291
gpt_laboratory,0,39,36.09544336238291
gpt_laboratory,0,40,36.09544336238291
gpt_laboratory,0,41,36.09544336238291
gpt_laboratory,0,42,36.09544336238291
gpt_laboratory,0,43,36.09544336238291
gpt_laboratory,0,44,36.09544336238291
gpt_laboratory,0,45,36.09544336238291
gpt_laboratory,0,46,36.09544336238291
gpt_laboratory,0,47,36.09544336238291
gpt_laboratory,0,48,36.09544336238291
gpt_laboratory,0,49,36.09544336238291
gpt_laboratory,0,50,36.09544336238291
gpt_laboratory,0,51,36.09544336238291
gpt_laboratory,0,52,36.09544336238291
gpt_laboratory,0,53,36.09544336238291
gpt_laboratory,0,54,36.09544336238291
gpt_laboratory,0,55,36.09544336238291
gpt_laboratory,0,56,36.09544336238291
gpt_laboratory,0,57,36.09544336238291
gpt_laboratory,0,58,36.09544336238291
gpt_laboratory,0,59,36.09544336238291
gpt_laboratory,0,60,36.09544336238291
gpt_laboratory,1,0,870.0757477554594
gpt_laboratory,1,1,870.0757477554594
gpt_laboratory,1,2,870.0757477554594
gpt_laboratory,1,3,870.0757477554594
gpt_laboratory,1,4,725.2342173006606
gpt_laboratory,1,5,725.2342173006606
gpt_laboratory,1,6,621.5395041475401
gpt_laboratory,1,7,421.85774333093366
gpt_laboratory,1,8,318.5251639883427
gpt_laboratory,1,9,318.5251639883427
gpt_laboratory,1,10,318.5251639883427
gpt_laboratory,1,11,70.18468218766797
gpt_laboratory,1,12,70.18468218766797
gpt_laboratory,1,13,70.18468218766797
gpt_laboratory,1,14,70.18468218766797
gpt_laboratory,1,15,70.18468218766797
gpt_laboratory,1,16,70.18468218766797
gpt_laboratory,1,17,70.18468218766797
gpt_laboratory,1,18,70.18468218766797
gpt_laboratory,1,19,70.18468218766797
